Id,Archivo,Auditorio,Biblioteca,Centro_cultural,Centro_de_interpretacion,Centro_docente,Cine,Galeria_de_arte,Museo,Sala_de_conciertos,Sala_de_exposiciones,Sala_polivalente,Teatro,Idmuni,Denominacion,Direccion,Codpos,Telefono,Fax,Mail,Web,Horario,Instalaciones,Aforo,Idtitular,Facebook,Youtube,Tweeter,Imag01,Imag02,Usuario,Fechor,lat,lng,usoprincipal
1202,n,n,n,n,n,n,n,n,s,n,n,n,n,32,Museo de Arte Sacro de Betancuria,"c/ Alcalde Carmelo Silvera, s/n",35637,928 878 241,,emuseos@gmail.com,http://www.cabildofuer.es,,,0,126,,,,ftmuseoartsacrbetanc.jpg,blanco.jpg,marieli,2016-03-08 14:52:30,28.4242725843703,-14.0573904749857,museo / centro de interpretación
1203,n,n,n,n,n,n,n,n,s,n,n,n,n,24,Museo de Arte Sacro de Haría,"Pza. León y Castillo, s/n",35542,928 835 011,,museodeartesacrodeharia@yahoo.es,http://www.diocesisdecanarias.es,Visitas concertadas,,0,150,,,,lzmusartesacroharia.jpg,blanco.jpg,marieli,2016-03-08 13:19:13,29.1466471009208,-13.4982681010680,museo / centro de interpretación
1204,n,n,n,n,n,n,n,n,s,n,n,n,n,47,Museo de Arte Sacro de Garachico,c/ Martín de Andújar. Trasera de la iglesia de Santa Ana,38450,,,,http://goo.gl/t3Goin,Abierto los fines de semana,,0,202,,,,tfmuseosacrogaraint.jpg,blanco.jpg,marieli,2016-03-08 13:19:36,28.3729944444105,-16.7648697084325,museo / centro de interpretación
1205,n,n,n,n,n,n,n,n,s,n,n,n,n,36,Museo de Arte Sacro Santa Clara,"c/ Viana, 38",38201,922 25 72 60,,,http://www.aytolalaguna.com/,"Martes, jueves y sábados de 10.00 a 17.00 horas",,0,202,https://www.facebook.com/pages/Museo-SantaClara/614978448584845,,,tfconvclaras.jpg,tfmuseosacroclaras.jpg,desrie,2015-08-17 12:56:40,28.4899854195559,-16.3139672665127,museo / centro de interpretación
1206,n,n,n,n,n,n,n,n,s,n,n,n,n,8,Museo de Arte Sacro Santiago de los Caballeros,"Plaza Santiago, 4",,928 800 721,,,http://www.diocesisdecanarias.es,Martes y viernes de 10:00 a 16:00. Sábados y domingos de 10:00a13:00,,0,150,,,,gcmuseosantiago.jpg,blanco.jpg,nieduq,2015-08-03 13:51:55,28.1448463184171,-15.6563424171457,museo / centro de interpretación
1207,n,n,n,n,n,n,n,n,s,n,n,n,n,54,Museo de Arte Sacro Tesoro de La Concepción,"Parroquia de Nuestra Señora de la Concepción; Plaza Patricio García, s/n",38300,,,,,De lunes a sábado,,0,204,,,,tfmuseosacrotesoro.jpg,blanco.jpg,desrie,2015-08-17 12:58:50,28.3899327182970,-16.5257520218297,museo / centro de interpretación
1208,n,n,n,n,n,n,n,n,s,n,n,n,n,32,Museo de Artesanía,c/ Juan Bethencourt,35637,928 878241,,,http://www.aytobetancuria.org/, Horario de invierno de 10:00 h. a 17:00 h. Horario de verano de 10:00 h. a 16:00 h.,,0,36,https://www.facebook.com/aytobetancuria/info?ref=page_internal,,,blanco.jpg,blanco.jpg,NULL,NULL,28.4246296617643,-14.0576153323758,museo / centro de interpretación
1209,n,n,n,n,n,n,n,n,s,n,n,n,n,54,Museo de Artesanía Iberoamericana de Tenerife,"c/ Tomás Zerolo, 34. Convento de Santo Domingo.",38300,922 321 746 / 922 323 376,922 335 811,mait@tenerife.es / cdiaea@artesaniadetenerife.com,http://www.tenerifeartesania.es,Lunes de 9:00 a 15:00h; Martes a viernes de 9:00 a 17:00h. / Sábados de 9:00 a 13:00h. / Domingos Cerrado,,0,162,https://www.facebook.com/pages/Museo-de-Artesan%C3%ADa-Iberoamericana-de-Tenerife/217789968232639,,,tfmuseoartesaniaiberext.jpg,tfmuseoartesaniaibero.jpg,desrie,2015-08-17 13:03:36,28.3924684425152,-16.5249484089428,museo / centro de interpretación
1210,n,n,n,n,n,n,n,n,s,n,n,n,n,54,Museo de Cerámica Casa Tafuriaste,"c/ León, 3",38300,922 321 447,,,,De 10:00 a 18:00. Domingos de 10:00 a 14:00,,0,1,,,,tfmuseotafuriaste.jpg,blanco.jpg,desrie,2015-08-17 13:06:46,28.3896578487360,-16.5241781615702,museo / centro de interpretación
1211,n,n,n,n,n,n,n,n,s,n,s,s,n,3,Museo de Ciencias Naturales de Tenerife,"c/ Fuente Morales, s/n. Antiguo Hospital Civil [MNH]",38003,922 209 314 ,,cnaturalesmnh@museosdetenerife.org,http://www.museosdetenerife.org,,,0,133,,,,tfmuseonaturhombreext.jpg,tfmuseocnaturales.jpg,desrie,2015-08-17 13:52:26,28.4638822870505,-16.2495367738044,museo / centro de interpretación
1212,n,n,n,n,n,n,n,n,s,n,n,n,n,17,Museo de Esculturas Abraham Cárdenes,"c/ Leocadio Cabrera, 2",35360,928 666 189,928 666 252,turismo@tejeda.es,http://www.tejeda.es,Lunes a viernes de 11:00 a 14:15 y de 15:00 a 17:00h.  Fines de semana de 11:00 a 14:15 y de 15:00 a 17:00.,,0,104,,,,gcmabrahamcardenesext.jpg,gcmabrahamcardenesint.jpg,nieduq,2015-08-03 13:53:06,28.1017676488113,-15.4138363118178,museo / centro de interpretación
1213,n,n,n,n,n,n,n,n,s,n,n,n,n,5,Museo de Historia,"C/ Juan Alvarado y Saz, 48",35260,928 785 453,,,http://goo.gl/qNCK2T,De martes a domingos de 9:00 a 17:00,,0,23,,,,gcmuseohistoriaguimes.jpg,blanco.jpg,nieduq,2015-08-03 13:54:18,27.9051601868923,-15.4438933434568,museo / centro de interpretación
1214,n,n,n,n,s,n,n,n,s,n,n,n,n,25,Museo de Historia Local Casa del Mayor Guerra,"c/ Serpiente, s/n",35550,928 522 593,928 520 025,turismo@sanbartolome.org,http://www.sanbartolome.es,Lunes a viernes de 10:00 a 14:00  ,"La sala de exposición está ubicada en una de las estancias de la ""Casa del Mayor Guerra"", al sureste del inmueble. Se exponen cinco paneles que plasman de forma general la evolución histórica de San Bartolomé.",0,86,,,,lzmusmayorguerra.jpg,blanco.jpg,nieduq,2015-12-16 13:45:30,28.9980049360317,-13.6186829463994,museo / centro de interpretación
1215,n,n,n,n,n,n,n,n,s,n,s,s,n,36,Museo de Historia y Antropología de Tenerife,"c/ San Agustín, 22. Casa Lercaro",38201,922 825 949,922 630 013,mhat@museosdetenerife.org,http://www.museosdetenerife.org,,,0,133,,,,tfmuseohistoriaext.jpg,tfmuseohistoriaint.jpg,desrie,2015-08-17 13:15:43,28.4895255269819,-16.3149564068856,museo / centro de interpretación
1216,n,n,n,n,n,n,n,n,s,n,n,s,n,36,Museo de la Ciencia y el Cosmos,"Avda. Los Menceyes, 70",38200,922 315 265,922 315 080,mcc@museosdetenerife.org,http://www.museosdetenerife.org,,,0,133,,,,tfmuseoccosmosext.jpg,tfmuseoccosmosint.jpg,desrie,2015-08-17 13:21:40,28.4759547370782,-16.3090842267687,museo / centro de interpretación
1217,n,n,n,n,n,n,n,n,s,n,n,n,n,2,Museo de la Ciudad y el Mar  ,"Castillo de Mata. c/ Domingo Guerra del Río, s/n",35014,928 446 602,,cultura@laspalmasgc.es,http://goo.gl/gu2AVO,,,0,71,,,,gcmuseociudadmar.jpg,blanco.jpg,nieduq,2015-08-03 13:54:45,28.1072485747973,-15.4217334024375,museo / centro de interpretación
1218,s,n,n,n,n,n,n,n,s,n,s,n,n,36,Aula Cultural Museo de la Educación de la Universidad de La Laguna,"Edificio Central Universidad de La Laguna. Facultad de Educación. Módulo B, planta 1ªE",38204,922 319 170,,amvega@ull.edu.es,http://webpages.ull.es/users/medull/,"Lunes a viernes de 9:00 a 13:00h. y tardes lunes a jueves de 16:00 a 19:00h. (visitas de grupos con cita previa)Cierre en los periodos vacacionales sin docencia","El Museo de la Educación recrea el contexto en que se ejercía la docencia en el siglo pasado. Ubicado en una sala del Edificio Central de la Universidad de La Laguna, de mediados del siglo XX, sitúa al visitante dentro de dos aulas: una de 1940-1950 y otra de 1970-1980. En ellas se presenta el mobiliario y los materiales empleados para la docencia durante dichas décadas; además se exhiben documentos administrativos de la época, fotografías, y paneles en los que se explican las condiciones en las que se desenvolvía la labor de los docentes.Desde el año 1999 el Vicerrectorado de Extensión Universitaria lo incorpora dentro de su organigrama como Aula Cultural. El Museo ha obtenido asimismo el apoyo de la Dirección General de Patrimonio Histórico del Gobierno de Canarias.",0,227,,,,tfullext.jpg,tfmuseoeduull.jpg,marieli,2016-03-31 10:44:50,28.4817672360907,-16.3175265426571,museo / centro de interpretación
1219,n,n,n,n,n,n,n,n,s,n,n,n,n,69,Museo de la Fiesta de las Cruces,Parque de Los Álamos,38710,923 438 118,,,,Martes a sábado de 10:00 a 13:00. Domingos mediante reserva de grupos,,0,37,,,,lpmuseofiestacruces.jpg,blanco.jpg,nieduq,2015-11-13 15:10:34,28.6676484792174,-17.7877814688244,museo / centro de interpretación
1220,n,n,n,n,s,n,n,n,n,n,s,n,n,15,Centro de Interpretación de La Fortaleza,La Sorrueda-Hoya del Rábano,35280,928 798 580 ,,info@lafortaleza.es,www.lafortaleza.es,De martes a domingo de 10.00 a 17.00 h. Lunes cerrado,,0,96,https://www.facebook.com/pages/La-Fortaleza/672246152880675?notif_t=page_new_lik,,https://twitter.com/LaFortalezaGC,gccentrolafortalezaext.jpg,gccentrolafortalezaint.jpg,eliizq,2016-04-05 12:48:28,27.8870471500000,-15.5331723600000,museo / centro de interpretación
1221,n,n,n,n,n,n,n,n,s,n,n,n,n,44,Museo de la Lucha,"Callejón del Cementerio, 7",38360,629 272 580 / 922 251 452 (Federación de Lucha),,prensa@federacioncanariadeluchacanaria.com,http://goo.gl/b00FH6,"Lunes a Jueves, mañanas de 09:00 a 13:00 horas. Tardes de 17:00 a 20:00 horas. Viernes de 09:00 a 14:00 horas. Sábado y Domingo cerrado",,0,44,,,,tfmuseoluchaext.jpg,tfmuseoluchaint.jpg,desrie,2015-08-17 13:29:59,28.4794543045337,-16.4346781241542,museo / centro de interpretación
1222,n,n,n,n,n,n,n,n,s,n,s,s,n,3,Museo de la Naturaleza y el Hombre,"c/ Fuente Morales, s/n. Antiguo Hospital Civil",38003,922 535 816,,,http://goo.gl/EzqWRw,De martes a sábado: de 9:00 a 20:00 h. Domingo y lunes: de 10:00 a 17:00 h.,,0,133,http://www.facebook.com/museosdetenerife,http://www.youtube.com/user/museosdetenerife,,tfmuseonaturhombreext.jpg,tfmuseocnaturales.jpg,desrie,2015-08-17 13:32:58,28.4635675665193,-16.2492387398873,museo / centro de interpretación
1223,n,n,n,n,n,n,n,n,s,n,n,n,n,33,Museo de la Pesca Tradicional,Faro del Tostón - Punta Ballena. El Cotillo,35650,928 858 998,,emuseos@gmail.com,http://goo.gl/0qaLXG,Martes a sábado de 10.00 a 18.00 h.,,0,126,,,,ftmuspescatradint.jpg,blanco.jpg,nieduq,2015-11-25 10:35:30,28.7153891313071,-14.0138555819948,museo / centro de interpretación
1224,n,n,n,n,s,n,n,n,s,n,n,n,n,26,Museo de la Piratería,Castillo de Santa Bárbara. Montaña de Guanapay,35530,928 845 001,,informacion.cultura@teguise.es,http://www.museodelapirateria.com/,"Invierno, lunes a sábados de 09:00 a 16:00 h. Domingos y festivos de 10:00 a 16:00 h. Verano, lunes a sábados de 10:00 a 16:00 h. Domingos y festivos de 09:00 a 16:00 h.",,0,103,,,,lzmuseopirateria.jpg,blanco.jpg,nieduq,2015-12-16 13:46:23,29.0578942771320,-13.5500439139602,museo / centro de interpretación
1225,n,n,n,n,n,n,n,n,s,n,n,n,n,4,Museo de La Rama,"c/ Párroco Alonso Luján, 5",35480,928 554 382 / 680 700 201,,,http://goo.gl/Wo05D4,Cita previa,,0,22,,,,gcmuseolarama.jpg,blanco.jpg,nieduq,2015-08-03 13:55:18,28.1001083906745,-15.7012828851422,museo / centro de interpretación
1226,n,n,n,n,n,n,n,n,s,n,n,n,n,64,Museo de La Romería,"c/ El Carmen, 7",38280,922 316 119,922 540 903,cultura@tegueste.org,http://www.tegueste.org,,,0,102,https://www.facebook.com/Cultura.Tegueste,,,tfmuseoromeria.jpg,blanco.jpg,nieduq,2015-12-07 20:57:20,28.5234791609236,-16.3378366889332,museo / centro de interpretación
1227,n,n,n,n,n,n,n,n,s,n,n,n,n,31,Museo de la Sal - Salinas del Carmen,"Las Salinas del Carmen, s/n",35630,928 174 926,,emuseos@gmail.com,http://artesaniaymuseosdefuerteventura.org/,Martes a sábados de 10:00 a 18:00 h.,,0,126,,,,ftmussalantiguaext.jpg,ftmussalantiguaint.jpg,nieduq,2015-11-25 10:36:49,28.3675565235099,-13.8699501666582,museo / centro de interpretación
1228,n,n,n,n,n,n,n,n,s,n,n,n,n,71,Museo de la Seda y del Patrimonio Cultural,"c/ Manuel Taño, 6",38750,922 485 400,,cultura@ayuntamientodeelpaso.es,http://www.ayuntamientodeelpaso.org,lunes a viernes de 9:30 a 13:00 y martes y jueves de 17:00 a 19:00. 437m2. ,Instrumentos para el trabajo de la seda y trabajos realizados en el taller,90,41,,,,lpmuseoseda.jpg,blanco.jpg,nieduq,2015-11-13 15:13:38,28.6517002050808,-17.8800167712346,museo / centro de interpretación
1229,n,n,n,n,n,n,n,n,s,n,n,n,n,54,Museo de las Alfombras,"c/ San Francisco, 5",38300,922 324 444 (Ayto.),,,http://goo.gl/2mWWkz,"Lunes a sábado, de 10 a 18 horas",,0,68,,,,tfmuseoalfombras.jpg,blanco.jpg,desrie,2015-08-17 13:43:18,28.3881823284289,-16.5258328137442,museo / centro de interpretación
1230,n,n,n,n,n,n,n,n,s,n,n,n,n,19,Museo de Nuestra Señora del Pino,"Plaza Pío XII, s/n. Trasera de la Basílica del Pino",35530,928 630 118,,,http://www.diocesisdecanarias.es,,,0,150,,,,gcmuseopino.jpg,blanco.jpg,nieduq,2015-08-03 13:55:30,28.0591337467532,-15.5478938474587,museo / centro de interpretación
1231,n,n,n,n,n,n,n,n,s,n,n,n,n,9,Museo de Piedra y Artesanía Canaria,"Camino Real de Gando, 1",35250,928 781 124,,,,,,0,1,,,,gcmuseopiedra.jpg,blanco.jpg,nieduq,2015-08-03 13:57:50,27.9264997332442,-15.4291069774032,museo / centro de interpretación
1232,n,n,n,n,n,n,n,n,s,n,n,n,n,9,Museo de Postas,C/ Pascual Richard,35250,,,,,,Proyectado como futuro Museo de la Lucha Canaria,0,60,,,,gcmuseopostas.jpg,blanco.jpg,nieduq,2015-08-03 13:57:59,27.9198308277241,-15.4361147575823,museo / centro de interpretación
1233,n,n,n,n,n,n,n,n,s,n,n,n,n,54,Museo de sitio Juan Évora,Cruce de Boca Tauce. Las Cañadas del Teide,38300,922 922 371,922 326 497,teide.maot@gobiernodecanarias.org,http://goo.gl/UDAN54,Todos los días (excepto el 25 de diciembre y el 1 y 6 de enero) de 9:00 a 16:00.,,0,173,,,,tfmuseojuanevora.jpg,tfmuseojuanevoraint.jpg,desrie,2015-08-18 11:25:09,28.2123524143407,-16.6816579039350,museo / centro de interpretación
1234,n,n,n,n,n,n,n,n,s,n,s,s,n,74,Museo del Bordado y del Corpus Christi Casa Roja,"c/Maximiliano Pérez Díaz, 13. El Pueblo",38730,922 428 587,,marlene.cabrera.tejera@gmail.com,http://goo.gl/35fI5q,Lunes a sábado de 10:00 a 14:00h.,"Planta baja dedicada al Museo del Corpus Christi, que consta con un salón de exposiciones con un aforo de 50 personas. Planta baja dedicada al Museo delBordado y sala de eventos (café-conciertos, charlas, reuniones de trabajo,presentaciones de libros, e",0,119,https://www.facebook.com/pages/Ayuntamiento-de-Villa-de-Mazo/164193783721628,,,lpcasaroja.jpg,blanco.jpg,nieduq,2015-11-13 15:16:23,28.6074458853223,-17.7788950094628,museo / centro de interpretación
1235,n,n,n,n,n,n,n,n,s,n,n,n,n,29,Museo del Cetáceo de Canarias,Marina Puerto Calero. Edf. Antiguo Varadero - Pl. 1ª - Local 11,35571,928 849 560,,info@museodecetaceos.org,http://www.cetaceos.org/,Martes a sábado de 10:00 a 18:00 horas,CERRADO TEMPORALMENTE SIN FECHA DE REAPERTURA,0,223,,,,lzmuscetaceoscan.jpg,blanco.jpg,nieduq,2015-12-16 13:47:04,28.9180646900481,-13.7028050935251,museo / centro de interpretación
1236,n,n,n,n,n,n,n,n,s,n,n,n,n,33,Museo del Grano - La Cilla,Ctra. La Orilla s/n,35650,928 868 729,,emuseos@gmail.com,http://www.artesaniaymuseosdefuerteventura.org,Martes: 10:00 a 18:00 h. Miércoles a sábado: 10:00 a 15:00 h. ,,0,126,,,,ftlacillaext.jpg,blanco.jpg,nieduq,2015-11-23 14:33:17,28.6119105133650,-13.9295333574294,museo / centro de interpretación
1237,n,n,n,n,n,n,n,n,s,n,n,n,n,77,Museo del mojo y del licor de café,"Camino de San Antonio, s / n. El Charco",38770,922 480 151,,turismo@tazacorte.es ,http://www.tazacorte.es/ayto/,"Invierno: De lunes a viernes, de 10:00 a 13:00  y de 16:00 a 19:00. Verano: De lunes a viernes de 10:00 a 13:30 y 15:00 a 19:00. Sábados, domingos: sólo visitas concertadas",,0,101,,,,lpmuseolicor.jpg,blanco.jpg,nieduq,2015-11-13 15:18:07,28.6429033992440,-17.9346415072946,museo / centro de interpretación
1238,n,n,n,n,n,n,n,n,s,n,n,n,n,62,Museo del Pescador,"Avda. Quinto Centenario, 14",38683,922 863 127 (ayto.),,,http://museodelpescador.blogspot.com.es/,,,0,99,,,,tfmuseopescador.jpg,blanco.jpg,desrie,2015-08-18 11:34:57,28.2363943447456,-16.8421241555506,museo / centro de interpretación
1239,n,n,n,n,n,n,n,n,s,n,s,s,n,77,Museo del Plátano ,"c/ San Antonio, s/n",38770,922 480 151,922 480 151,infoturismo@tazacorte.es,http://www.tazacorte.es,De Lunes a viernes de 8:30 a 14:30 y de 16:30 a 20:00,"Charlas, conferencias, exposiciones. Historia del cultivo del plátano",50,70,,,,lpmuseoplatano.jpg,blanco.jpg,nieduq,2015-11-13 15:20:27,28.6427252321185,-17.9349224465972,museo / centro de interpretación
1240,n,n,n,n,n,n,n,n,s,n,n,n,n,69,Museo del Puro Palmero,Parque de Los Álamos,38710,922 438 118,,museodelpuro@aderlapalma.org,,Martes a sábado de 10:00 a 13:00. Domingos mediante reserva de grupos,,0,37,,,,lpmuseopuro.jpg,blanco.jpg,nieduq,2015-11-13 15:22:09,28.6673372179601,-17.7872444246683,museo / centro de interpretación
1241,n,n,n,n,n,n,n,n,s,n,n,n,n,25,Museo del Vino El Grifo,"Carretera LZ-30, Km 11",35550,928 524 036,928 832 634,malvasia@elgrifo.com,http://www.elgrifo.com/el-museo,De lunes a domingo a las 11:30h y a las 16:00h,"El Museo del Vino ocupa las antiguas instalaciones de la bodega, construida sobre la lava volcánica del siglo XVIII. Se accede por el monumento al Pájaro Grifo, realizado por César Manrique. Es visitado anualmente por 60.000 personas.",0,1,https://www.facebook.com/bodegaselgrifo,,https://twitter.com/BodegasElGrifo,lzmusvinogrifo.jpg,blanco.jpg,eliizq,2016-03-21 14:08:59,29.0016387655480,-13.6448424632089,museo / centro de interpretación
1242,n,n,n,n,n,n,n,n,s,n,n,n,n,67,Museo del Vino Las Manchas,"Camino del Callejón de Las Manchas, 98",38760,922 494 320,,museodelvino@aridane.org,http://www.aridane.org,"De 9:30 a 13:30 y de 16 a 18:30 de lunes a viernes y sábado de 9:30 a 14 . Julio, agosto y septiembre de 9:30 a 15:00",Exposición y degustación y venta de artesanía. ,60,183,,,,lpmuseolasmanchas.jpg,blanco.jpg,nieduq,2015-11-17 19:08:38,28.5955199791296,-17.8881191819499,museo / centro de interpretación
1243,n,n,n,n,n,n,n,n,s,n,n,n,n,2,Museo Diocesano de Arte Sacro,c/ Espíritu Santo 20,35001,928 314 989,,,http://www.diocesisdecanarias.es,,,0,150,,,,gcmuseoartesacrolpa.jpg,blanco.jpg,nieduq,2015-08-03 13:58:35,28.1004279656287,-15.4145552031784,museo / centro de interpretación
1244,n,s,n,n,n,n,s,n,s,n,s,s,n,2,Museo Elder de la Ciencia y la Tecnología,"Parque de Santa Catalina, s/n",35007,828 011 828,828 011 001,museoelder@museoelder.es,http://www.museoelder.org,Martes a Domingo de 10:00 a 20:00h.,,0,173,https://www.facebook.com/museoelder,http://www.youtube.com/user/museoeldereventos,https://twitter.com/museoelder,gcmuseoelderext.jpg,gcmuseoelderint.jpg,nieduq,2015-08-03 13:58:50,28.1409671849499,-15.4297418764845,museo / centro de interpretación
1245,n,n,n,n,s,n,n,n,s,n,n,n,n,13,"Museo Etnográfico ""Casa Los Yáñez""","Antonio Yánez, 2. Tunte",35290,928 127 344,,museocasayanez@gmail.com,http://www.maspalomas.com,Las visitas al museo serán guiadas y en grupo de 30 personas como máximo.,,0,87,,,,gccasalosyanez.jpg,blanco.jpg,nieduq,2015-08-03 13:59:13,27.9252893187765,-15.5726956460043,museo / centro de interpretación
1246,n,n,n,n,n,n,n,n,s,n,n,n,n,48,Museo Etnográfico Adrián Alemán de Armas. IES Granadilla de Abona,Ctra. General a San Miguel s/n,38600,922 770 407,,,http://www.iesgranadilla.es,,,0,177,,,,tfiesgranadilla.jpg,blanco.jpg,desrie,2015-08-18 11:44:00,28.1123455654400,-16.5851392083037,museo / centro de interpretación
1247,n,n,n,n,n,n,n,n,s,n,n,n,n,76,Museo Etnográfico Casa Luján,"c/ El Pocito, 3",38715,922 430 308,,,http://www.puntallana.es,,40m2,20,83,,,,lpcasalujan.jpg,lpcasalujanint.jpg,nieduq,2015-11-17 19:12:58,28.7414173883758,-17.7458416871332,museo / centro de interpretación
1248,n,n,n,n,s,n,n,n,s,n,n,n,n,20,Museo Etnográfico Centro de Interpretación de Valleseco,"c/ Párroco Francisco José Hernández Acosta, 11",35340,928 618 022 ext 221,,turismo@valleseco.es,http://goo.gl/IElER8,De lunes a viernes (8:00-15:00 horas) (Próximamente apertura fines de semana),,0,114,https://www.facebook.com/turismoValleseco,,,gcmuseovalleseco.jpg,blanco.jpg,marieli,2016-03-31 08:49:03,28.0507478143791,-15.5755341339338,museo / centro de interpretación
1249,n,n,n,n,n,n,n,n,s,n,n,n,n,62,Museo etnográfico Cha Domitila,"Ctra. General, 35",38690,922 863 127 ext. 234,,,http://goo.gl/agYwHa,,,0,99,,,,tfmuseochadomitila.jpg,blanco.jpg,desrie,2015-08-18 11:47:26,28.2685462733957,-16.8080720280191,museo / centro de interpretación
1250,n,n,n,n,s,n,n,n,s,n,n,n,n,8,Museo Etnográfico de Barranco Hondo,Juancalillo de Gáldar s/n,35460,928 555 120,,,,Cita previa; de 12:00 h. a 17:30 h.,,0,1,,,,gcmuseobarrancohondo.jpg,blanco.jpg,nieduq,2015-08-03 13:59:40,28.0441244253982,-15.6527780863728,museo / centro de interpretación
1251,n,n,n,n,s,n,n,n,s,n,n,n,n,83,Museo Etnográfico de La Gomera,Ctra. General de Las Hoyetas 99,38820,922 881 960,,etnografico@cabildogomera.org,http://www.lagomera.es/, Invierno (1 Octubre a 30 de Mayo) Martes a Viernes: 10:00 a 18:00. Sábado y domingo 10:00 a 14:00- Verano (1 de junio a 30 de Septiembre)Martes a Viernes: 10:00 a 19:00 Sábado y domingo 10:00 a 14:00,,0,129,,,,gmmuseoelagomera.jpg,gmmuseoelagomeraindex.jpg,karinag,2015-11-17 10:56:17,28.1601673345643,-17.1984223398262,museo / centro de interpretación
1252,n,n,n,n,n,n,n,n,s,n,n,n,n,41,Museo Etnográfico de Masca,"c/ El Lomo, s/n",38489,922 129 030,,turismo@buenavistadelnorte.com,,,,0,39,,,,tfmuseomascaext.jpg,tfmuseomascaint.jpg,desrie,2015-08-18 14:27:51,28.3023153909739,-16.8376169296453,museo / centro de interpretación
1253,n,n,n,n,n,n,n,n,s,n,n,n,n,55,Museo Etnográfico de Santo Domingo,c/ Santo Domingo,38380,922 580 031,,,,,,0,69,,,,tfmuseostodomingo.jpg,blanco.jpg,nieduq,2015-12-07 20:54:25,28.4376361951136,-16.4717269700763,museo / centro de interpretación
1254,n,n,n,n,n,n,n,n,s,n,n,n,n,37,Museo Etnográfico El Granero,"c/ El Granero, 7. Tijoco Bajo",38677,922 756 200,,,,,,0,21,,,,tfmuseogranero.jpg,blanco.jpg,desrie,2015-08-18 12:10:16,28.1608089695986,-16.7660682269727,museo / centro de interpretación
1255,n,n,n,n,s,n,n,n,s,n,n,n,n,17,Museo Etnográfico o Museo de las tradiciones de Tejeda,Plaza del socorro S/n,35360,928 666189,,info@tejeda.es,http://www.tejeda.es/,Martes a domingo de 11:00 h. 16:00 h. y sábados 11:00 h. a 15:30 h.,,0,104,,,,gcmuseotradiciones.jpg,blanco.jpg,nieduq,2015-08-03 14:01:21,27.9965528302827,-15.6148690948879,museo / centro de interpretación
1256,n,n,n,n,n,n,n,n,s,n,n,n,n,54,Museo Etnográfico Pinolere,"c/ Germinal, 36",38310,922 322 678,,,,,,0,12,https://www.facebook.com/museoetnografico.pinolere/about,,,tfmuseopinolere.jpg,blanco.jpg,desrie,2015-08-20 12:59:47,28.3784722678157,-16.4990145549536,museo / centro de interpretación
1257,n,n,n,n,n,n,n,n,s,n,n,n,n,25,Museo Etnográfico Tanit,"c/ Constitución, 1",35550,928 802 549,,lanzarote@museotanit.com,http://www.museotanit.com,Domingos y lunes de 10.00 a 14.00 horas,,0,1,,,,lzmuseotanitext.jpg,lzmuseotanitint.jpg,marieli,2015-08-07 13:49:15,29.0005923690373,-13.6123629471418,museo / centro de interpretación
1258,n,n,n,n,n,n,n,n,s,n,n,n,n,3,Museo Histórico Militar de Canarias,"c/ San Isidro, 2. Acuartelamiento de Almeida",38001,922 845 643,922 845 828,abjjim@et.mde.es,http://goo.gl/hs3FcA,Martes a sábados de 10 a 14 horas. Lunes y festivos cerrado,,0,193,,,,tfmuseomilitar.jpg,blanco.jpg,desrie,2015-08-20 13:03:46,28.4754211934905,-16.2478020179422,museo / centro de interpretación
1259,n,n,n,n,n,n,n,n,s,n,n,n,n,66,Museo de Historia de la Educación,"Camino del Velachero, s/n",38700,,,,http://goo.gl/umN5m0,,,0,227,,,,lpmuseoeducacion.jpg,blanco.jpg,marieli,2016-03-08 13:33:50,28.6889970879216,-17.7659252219293,museo / centro de interpretación
1260,n,n,n,n,n,n,n,n,s,n,s,n,n,66,Museo Insular de La Palma,c/ Plaza de San Francisco s/n,38700,922 420 558,922 420 030,biblioteca.perezvidal@cablapalma.es,http://www.culturaenlapalma.info,Lunes a sábado de 10:00 a 20:00. Domingos de 10:00 a 14:00. ,Capacidad 50 personas por sala,50,131,,,,lpmuseoinsularint.jpg,lpmuseoinsularext.jpg,nieduq,2015-11-17 19:24:05,28.6870005836998,-17.7620962653539,museo / centro de interpretación
1261,n,n,n,n,n,n,n,n,s,n,s,n,n,23,Museo Internacional de Arte Contemporáneo.MIAC,"Ctra. Puerto Naos, s/n. Castillo San José",35500,928 812 321,,miac@centrosturisticos.com,http://www.centrosturisticos.com/,Lunes a viernes de 10:00 a 22:00 h.,"Superficie total expositiva: 478,36 m2. Planta baja:212,52 m2 y planta alta 265,84 m2. Tienda librería 20 m2. Almacén depósito 150 m2. ",0,132,https://www.facebook.com/centrosturisticos?fref=ts,,,lzmiacext.jpg,lzmiacint.jpg,marieli,2015-07-27 09:58:26,28.9709852863767,-13.5331819157009,museo / centro de interpretación
1262,n,n,n,n,n,n,n,n,s,n,n,n,n,33,Museo La Rosita,c/ Francisco Bordón Méndez. Villaverde,35640,928 175 325,, turcanarian@hotmail.com ,http://www.laoliva.es/,,,0,67,,,,ftmuseolarosita.jpg,blanco.jpg,nieduq,2015-12-15 13:31:58,28.6528455915951,-13.8975382983140,museo / centro de interpretación
